classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.no-i-don-t-see-any-dolphin-echolocation-here,data.aggregation_version,data.yes-dolphin-echolocation-is-present,data.no-there-are-no-spectral-bands-present,data.yes-i-see-spectral-bands,data.None,data.i-m-not-sure
629815688,davidalcala4,2835951.0,28567,T0,2025-04-11 08:49:38 UTC,107912790,question_extractor,,5.2.0,1.0,,,,
629815688,davidalcala4,2835951.0,28567,T1,2025-04-11 08:49:38 UTC,107912790,question_extractor,,5.2.0,,1.0,,,
629815701,davidalcala4,2835951.0,28567,T0,2025-04-11 08:49:43 UTC,107912693,question_extractor,1.0,5.2.0,,,,,
629815701,davidalcala4,2835951.0,28567,T1,2025-04-11 08:49:43 UTC,107912693,question_extractor,,5.2.0,,,,,
629815719,davidalcala4,2835951.0,28567,T0,2025-04-11 08:49:50 UTC,107912702,question_extractor,,5.2.0,,,,,1.0
629815719,davidalcala4,2835951.0,28567,T1,2025-04-11 08:49:50 UTC,107912702,question_extractor,,5.2.0,,,,,
629815740,davidalcala4,2835951.0,28567,T0,2025-04-11 08:49:58 UTC,107912783,question_extractor,,5.2.0,1.0,,,,
629815740,davidalcala4,2835951.0,28567,T1,2025-04-11 08:49:58 UTC,107912783,question_extractor,,5.2.0,,1.0,,,
629815797,davidalcala4,2835951.0,28567,T0,2025-04-11 08:50:20 UTC,107912688,question_extractor,1.0,5.2.0,,,,,
629815797,davidalcala4,2835951.0,28567,T1,2025-04-11 08:50:20 UTC,107912688,question_extractor,,5.2.0,,,,,
629815808,davidalcala4,2835951.0,28567,T0,2025-04-11 08:50:24 UTC,107912728,question_extractor,1.0,5.2.0,,,,,
629815808,davidalcala4,2835951.0,28567,T1,2025-04-11 08:50:24 UTC,107912728,question_extractor,,5.2.0,,,,,
629815833,davidalcala4,2835951.0,28567,T0,2025-04-11 08:50:31 UTC,107912725,question_extractor,,5.2.0,1.0,,,,
629815833,davidalcala4,2835951.0,28567,T1,2025-04-11 08:50:31 UTC,107912725,question_extractor,,5.2.0,,1.0,,,
629815843,davidalcala4,2835951.0,28567,T0,2025-04-11 08:50:35 UTC,107912734,question_extractor,1.0,5.2.0,,,,,
629815843,davidalcala4,2835951.0,28567,T1,2025-04-11 08:50:35 UTC,107912734,question_extractor,,5.2.0,,,,,
629815866,davidalcala4,2835951.0,28567,T0,2025-04-11 08:50:42 UTC,107912856,question_extractor,,5.2.0,1.0,,,,
629815866,davidalcala4,2835951.0,28567,T1,2025-04-11 08:50:42 UTC,107912856,question_extractor,,5.2.0,,1.0,,,
629815885,davidalcala4,2835951.0,28567,T0,2025-04-11 08:50:49 UTC,107912929,question_extractor,,5.2.0,1.0,,,,
629815885,davidalcala4,2835951.0,28567,T1,2025-04-11 08:50:49 UTC,107912929,question_extractor,,5.2.0,,1.0,,,
629815920,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:00 UTC,107912677,question_extractor,,5.2.0,1.0,,,,
629815920,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:00 UTC,107912677,question_extractor,,5.2.0,,1.0,,,
629815943,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:06 UTC,107912620,question_extractor,,5.2.0,1.0,,,,
629815943,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:06 UTC,107912620,question_extractor,,5.2.0,,1.0,,,
629815962,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:11 UTC,107912754,question_extractor,1.0,5.2.0,,,,,
629815962,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:11 UTC,107912754,question_extractor,,5.2.0,,,,,
629815991,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:20 UTC,107912942,question_extractor,,5.2.0,1.0,,,,
629815991,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:20 UTC,107912942,question_extractor,,5.2.0,,,,,1.0
629816000,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:23 UTC,107912762,question_extractor,1.0,5.2.0,,,,,
629816000,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:23 UTC,107912762,question_extractor,,5.2.0,,,,,
629816018,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:31 UTC,107912745,question_extractor,,5.2.0,1.0,,,,
629816018,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:31 UTC,107912745,question_extractor,,5.2.0,,1.0,,,
629816029,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:34 UTC,107912682,question_extractor,1.0,5.2.0,,,,,
629816029,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:34 UTC,107912682,question_extractor,,5.2.0,,,,,
629816042,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:38 UTC,107912639,question_extractor,1.0,5.2.0,,,,,
629816042,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:38 UTC,107912639,question_extractor,,5.2.0,,,,,
629816056,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:42 UTC,107912824,question_extractor,1.0,5.2.0,,,,,
629816056,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:42 UTC,107912824,question_extractor,,5.2.0,,,,,
629816064,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:45 UTC,107912635,question_extractor,1.0,5.2.0,,,,,
629816064,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:45 UTC,107912635,question_extractor,,5.2.0,,,,,
629816079,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:50 UTC,107912652,question_extractor,,5.2.0,1.0,,,,
629816079,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:50 UTC,107912652,question_extractor,,5.2.0,,1.0,,,
629816087,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:53 UTC,107912827,question_extractor,1.0,5.2.0,,,,,
629816087,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:53 UTC,107912827,question_extractor,,5.2.0,,,,,
629816099,davidalcala4,2835951.0,28567,T0,2025-04-11 08:51:59 UTC,107912654,question_extractor,,5.2.0,1.0,,,,
629816099,davidalcala4,2835951.0,28567,T1,2025-04-11 08:51:59 UTC,107912654,question_extractor,,5.2.0,,1.0,,,
629816121,davidalcala4,2835951.0,28567,T0,2025-04-11 08:52:09 UTC,107912670,question_extractor,,5.2.0,1.0,,,,
629816121,davidalcala4,2835951.0,28567,T1,2025-04-11 08:52:09 UTC,107912670,question_extractor,,5.2.0,,1.0,,,
629816194,davidalcala4,2835951.0,28567,T0,2025-04-11 08:52:45 UTC,107912811,question_extractor,,5.2.0,,,,,1.0
629816194,davidalcala4,2835951.0,28567,T1,2025-04-11 08:52:45 UTC,107912811,question_extractor,,5.2.0,,,,,
629816204,davidalcala4,2835951.0,28567,T0,2025-04-11 08:52:51 UTC,107912699,question_extractor,,5.2.0,1.0,,,,
629816204,davidalcala4,2835951.0,28567,T1,2025-04-11 08:52:51 UTC,107912699,question_extractor,,5.2.0,,,1.0,,
629816216,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:00 UTC,107912936,question_extractor,,5.2.0,1.0,,,,
629816216,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:00 UTC,107912936,question_extractor,,5.2.0,,,1.0,,
629816237,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:09 UTC,107912842,question_extractor,,5.2.0,1.0,,,,
629816237,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:09 UTC,107912842,question_extractor,,5.2.0,,1.0,,,
629816254,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:15 UTC,107912742,question_extractor,,5.2.0,1.0,,,,
629816254,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:15 UTC,107912742,question_extractor,,5.2.0,,1.0,,,
629816262,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:19 UTC,107912746,question_extractor,,5.2.0,1.0,,,,
629816262,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:19 UTC,107912746,question_extractor,,5.2.0,,1.0,,,
629816289,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:29 UTC,107912626,question_extractor,,5.2.0,1.0,,,,
629816289,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:29 UTC,107912626,question_extractor,,5.2.0,,,1.0,,
629816312,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:36 UTC,107912749,question_extractor,,5.2.0,1.0,,,,
629816312,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:36 UTC,107912749,question_extractor,,5.2.0,,1.0,,,
629816328,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:41 UTC,107912940,question_extractor,,5.2.0,1.0,,,,
629816328,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:41 UTC,107912940,question_extractor,,5.2.0,,1.0,,,
629816345,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:47 UTC,107912741,question_extractor,,5.2.0,1.0,,,,
629816345,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:47 UTC,107912741,question_extractor,,5.2.0,,1.0,,,
629816358,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:52 UTC,107912848,question_extractor,1.0,5.2.0,,,,,
629816358,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:52 UTC,107912848,question_extractor,,5.2.0,,,,,
629816383,davidalcala4,2835951.0,28567,T0,2025-04-11 08:53:59 UTC,107912738,question_extractor,,5.2.0,1.0,,,,
629816383,davidalcala4,2835951.0,28567,T1,2025-04-11 08:53:59 UTC,107912738,question_extractor,,5.2.0,,,1.0,,
629816411,davidalcala4,2835951.0,28567,T0,2025-04-11 08:54:10 UTC,107912641,question_extractor,1.0,5.2.0,,,,,
629816411,davidalcala4,2835951.0,28567,T1,2025-04-11 08:54:10 UTC,107912641,question_extractor,,5.2.0,,,,,
629904102,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:29:30 UTC,107912695,question_extractor,,5.2.0,1.0,,,,
629904102,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:29:30 UTC,107912695,question_extractor,,5.2.0,,1.0,,,
629904135,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:29:38 UTC,107912883,question_extractor,,5.2.0,1.0,,,,
629904135,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:29:38 UTC,107912883,question_extractor,,5.2.0,,,1.0,,
629904188,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:29:48 UTC,107912793,question_extractor,,5.2.0,1.0,,,,
629904188,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:29:48 UTC,107912793,question_extractor,,5.2.0,,,1.0,,
629904222,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:29:53 UTC,107912681,question_extractor,1.0,5.2.0,,,,,
629904222,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:29:53 UTC,107912681,question_extractor,,5.2.0,,,,,
629904338,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:30:15 UTC,107912750,question_extractor,,5.2.0,1.0,,,,
629904338,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:30:15 UTC,107912750,question_extractor,,5.2.0,,1.0,,,
629904384,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:30:24 UTC,107912783,question_extractor,,5.2.0,1.0,,,,
629904384,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:30:24 UTC,107912783,question_extractor,,5.2.0,,1.0,,,
629904431,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:30:33 UTC,107912729,question_extractor,,5.2.0,1.0,,,,
629904431,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:30:33 UTC,107912729,question_extractor,,5.2.0,,1.0,,,
629904500,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:30:47 UTC,107912690,question_extractor,,5.2.0,1.0,,,,
629904500,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:30:47 UTC,107912690,question_extractor,,5.2.0,,1.0,,,
629904670,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:31:21 UTC,107912955,question_extractor,,5.2.0,1.0,,,,
629904670,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:31:21 UTC,107912955,question_extractor,,5.2.0,,,1.0,,
629904769,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:31:40 UTC,107912858,question_extractor,,5.2.0,1.0,,,,
629904769,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:31:40 UTC,107912858,question_extractor,,5.2.0,,,1.0,,
629904798,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:31:45 UTC,107912733,question_extractor,1.0,5.2.0,,,,,
629904798,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:31:45 UTC,107912733,question_extractor,,5.2.0,,,,,
629904834,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:31:51 UTC,107912802,question_extractor,1.0,5.2.0,,,,,
629904834,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:31:51 UTC,107912802,question_extractor,,5.2.0,,,,,
629904915,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:32:07 UTC,107912798,question_extractor,,5.2.0,1.0,,,,
629904915,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:32:07 UTC,107912798,question_extractor,,5.2.0,,1.0,,,
629905017,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:32:28 UTC,107912715,question_extractor,,5.2.0,1.0,,,,
629905017,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:32:28 UTC,107912715,question_extractor,,5.2.0,,1.0,,,
629905664,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:34:21 UTC,107912885,question_extractor,,5.2.0,1.0,,,,
629905664,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:34:21 UTC,107912885,question_extractor,,5.2.0,,,1.0,,
629905688,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:34:29 UTC,107912852,question_extractor,,5.2.0,1.0,,,,
629905688,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:34:29 UTC,107912852,question_extractor,,5.2.0,,1.0,,,
629905712,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:34:34 UTC,107912731,question_extractor,1.0,5.2.0,,,,,
629905712,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:34:34 UTC,107912731,question_extractor,,5.2.0,,,,,
629905854,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:35:13 UTC,107912815,question_extractor,1.0,5.2.0,,,,,
629905854,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:35:13 UTC,107912815,question_extractor,,5.2.0,,,,,
629905957,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:35:33 UTC,107912694,question_extractor,,5.2.0,1.0,,,,
629905957,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:35:33 UTC,107912694,question_extractor,,5.2.0,,1.0,,,
629906111,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:36:02 UTC,107912643,question_extractor,,5.2.0,1.0,,,,
629906111,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:36:02 UTC,107912643,question_extractor,,5.2.0,,1.0,,,
629906135,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:36:08 UTC,107912648,question_extractor,1.0,5.2.0,,,,,
629906135,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:36:08 UTC,107912648,question_extractor,,5.2.0,,,,,
629906154,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:36:12 UTC,107912728,question_extractor,1.0,5.2.0,,,,,
629906154,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:36:12 UTC,107912728,question_extractor,,5.2.0,,,,,
629906271,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:36:40 UTC,107912844,question_extractor,,5.2.0,1.0,,,,
629906271,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:36:40 UTC,107912844,question_extractor,,5.2.0,,1.0,,,
629906307,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:36:50 UTC,107912931,question_extractor,,5.2.0,1.0,,,,
629906307,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:36:50 UTC,107912931,question_extractor,,5.2.0,,,1.0,,
629906397,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:37:12 UTC,107912865,question_extractor,,5.2.0,1.0,,,,
629906397,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:37:12 UTC,107912865,question_extractor,,5.2.0,,1.0,,,
629906421,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:37:17 UTC,107912632,question_extractor,1.0,5.2.0,,,,,
629906421,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:37:17 UTC,107912632,question_extractor,,5.2.0,,,,,
629906445,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:37:21 UTC,107912778,question_extractor,1.0,5.2.0,,,,,
629906445,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:37:21 UTC,107912778,question_extractor,,5.2.0,,,,,
629906521,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:37:37 UTC,107912872,question_extractor,,5.2.0,1.0,,,,
629906521,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:37:37 UTC,107912872,question_extractor,,5.2.0,,1.0,,,
629906590,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:37:50 UTC,107912638,question_extractor,,5.2.0,1.0,,,,
629906590,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:37:50 UTC,107912638,question_extractor,,5.2.0,,1.0,,,
629906679,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:38:04 UTC,107912808,question_extractor,,5.2.0,1.0,,,,
629906679,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:38:04 UTC,107912808,question_extractor,,5.2.0,,1.0,,,
629906704,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:38:09 UTC,107912706,question_extractor,1.0,5.2.0,,,,,
629906704,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:38:09 UTC,107912706,question_extractor,,5.2.0,,,,,
629906738,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:38:14 UTC,107912804,question_extractor,1.0,5.2.0,,,,,
629906738,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:38:14 UTC,107912804,question_extractor,,5.2.0,,,,,
629906792,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:38:23 UTC,107912886,question_extractor,,5.2.0,1.0,,,,
629906792,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:38:23 UTC,107912886,question_extractor,,5.2.0,,,1.0,,
629906888,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:38:41 UTC,107912926,question_extractor,,5.2.0,1.0,,,,
629906888,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:38:41 UTC,107912926,question_extractor,,5.2.0,,,1.0,,
629906922,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:38:47 UTC,107912875,question_extractor,1.0,5.2.0,,,,,
629906922,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:38:47 UTC,107912875,question_extractor,,5.2.0,,,,,
629907032,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:39:07 UTC,107912722,question_extractor,,5.2.0,1.0,,,,
629907032,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:39:07 UTC,107912722,question_extractor,,5.2.0,,1.0,,,
629907059,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:39:11 UTC,107912751,question_extractor,1.0,5.2.0,,,,,
629907059,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:39:11 UTC,107912751,question_extractor,,5.2.0,,,,,
629907101,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:39:19 UTC,107912840,question_extractor,,5.2.0,1.0,,,,
629907101,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:39:19 UTC,107912840,question_extractor,,5.2.0,,1.0,,,
629907148,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:39:27 UTC,107912744,question_extractor,,5.2.0,1.0,,,,
629907148,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:39:27 UTC,107912744,question_extractor,,5.2.0,,1.0,,,
629907196,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:39:35 UTC,107912900,question_extractor,,5.2.0,1.0,,,,
629907196,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:39:35 UTC,107912900,question_extractor,,5.2.0,,,1.0,,
629907330,jaslynlomibao,2854182.0,28567,T0,2025-04-11 15:39:54 UTC,107912822,question_extractor,,5.2.0,1.0,,,,
629907330,jaslynlomibao,2854182.0,28567,T1,2025-04-11 15:39:54 UTC,107912822,question_extractor,,5.2.0,,,1.0,,
629915120,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:03:24 UTC,107912884,question_extractor,,5.2.0,1.0,,,,
629915120,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:03:24 UTC,107912884,question_extractor,,5.2.0,,,1.0,,
629915169,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:03:33 UTC,107912930,question_extractor,,5.2.0,1.0,,,,
629915169,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:03:33 UTC,107912930,question_extractor,,5.2.0,,,1.0,,
629915221,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:03:41 UTC,107912864,question_extractor,,5.2.0,1.0,,,,
629915221,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:03:41 UTC,107912864,question_extractor,,5.2.0,,,1.0,,
629915246,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:03:46 UTC,107912708,question_extractor,1.0,5.2.0,,,,,
629915246,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:03:46 UTC,107912708,question_extractor,,5.2.0,,,,,
629915284,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:03:55 UTC,107912873,question_extractor,,5.2.0,,,,,1.0
629915284,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:03:55 UTC,107912873,question_extractor,,5.2.0,,,,,
629915411,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:04:17 UTC,107912917,question_extractor,,5.2.0,1.0,,,,
629915411,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:04:17 UTC,107912917,question_extractor,,5.2.0,,,1.0,,
629915499,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:04:32 UTC,107912723,question_extractor,,5.2.0,1.0,,,,
629915499,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:04:32 UTC,107912723,question_extractor,,5.2.0,,,1.0,,
629915573,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:04:44 UTC,107912766,question_extractor,,5.2.0,1.0,,,,
629915573,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:04:44 UTC,107912766,question_extractor,,5.2.0,,1.0,,,
629915601,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:04:49 UTC,107912736,question_extractor,1.0,5.2.0,,,,,
629915601,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:04:49 UTC,107912736,question_extractor,,5.2.0,,,,,
629915636,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:04:55 UTC,107912794,question_extractor,1.0,5.2.0,,,,,
629915636,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:04:55 UTC,107912794,question_extractor,,5.2.0,,,,,
629915677,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:01 UTC,107912727,question_extractor,1.0,5.2.0,,,,,
629915677,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:01 UTC,107912727,question_extractor,,5.2.0,,,,,
629915734,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:10 UTC,107912693,question_extractor,,5.2.0,1.0,,,,
629915734,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:10 UTC,107912693,question_extractor,,5.2.0,,1.0,,,
629915774,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:17 UTC,107912958,question_extractor,,5.2.0,1.0,,,,
629915774,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:17 UTC,107912958,question_extractor,,5.2.0,,1.0,,,
629915810,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:22 UTC,107912914,question_extractor,1.0,5.2.0,,,,,
629915810,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:22 UTC,107912914,question_extractor,,5.2.0,,,,,
629915838,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:26 UTC,107912658,question_extractor,1.0,5.2.0,,,,,
629915838,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:26 UTC,107912658,question_extractor,,5.2.0,,,,,
629915887,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:34 UTC,107912944,question_extractor,,5.2.0,1.0,,,,
629915887,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:34 UTC,107912944,question_extractor,,5.2.0,,,1.0,,
629915909,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:38 UTC,107912831,question_extractor,1.0,5.2.0,,,,,
629915909,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:38 UTC,107912831,question_extractor,,5.2.0,,,,,
629915940,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:44 UTC,107912641,question_extractor,1.0,5.2.0,,,,,
629915940,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:44 UTC,107912641,question_extractor,,5.2.0,,,,,
629915973,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:05:50 UTC,107912713,question_extractor,1.0,5.2.0,,,,,
629915973,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:05:50 UTC,107912713,question_extractor,,5.2.0,,,,,
629916053,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:06:05 UTC,107912755,question_extractor,,5.2.0,1.0,,,,
629916053,jaslynlomibao,2854182.0,28567,T1,2025-04-11 16:06:05 UTC,107912755,question_extractor,,5.2.0,,1.0,,,
629916104,jaslynlomibao,2854182.0,28567,T0,2025-04-11 16:06:13 UTC,107912953,question_extractor,,5.2.0,1.0,,,,
